final,question,sentence,word,page,weight,evidence
True,6,5,6,Temple,0.00,"{'Gpr_confidence': -0.7464561332228501, 'Length_char': 675, 'Length_word': 105, 'Length_guess': 6, 'Length_ten_points': 0, 'Frequency_guess': 2.1972245773362196, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.5, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.True_}"
False,6,5,12,Mandir,0.00,"{'Gpr_confidence': -0.3069460105333333, 'Length_char': 712, 'Length_word': 111, 'Length_guess': 6, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.5822222222222222, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,6,5,20,Puja Room,0.00,"{'Gpr_confidence': -0.2876654386238, 'Length_char': 753, 'Length_word': 119, 'Length_guess': 9, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 2, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.6733333333333333, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,6,5,20,Puja Room,0.00,"{'Gpr_confidence': -0.2876654386238, 'Length_char': 753, 'Length_word': 119, 'Length_guess': 9, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 2, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.6733333333333333, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
True,7,0,7,Mass,0.00,"{'Gpr_confidence': -0.12842688, 'Length_char': 35, 'Length_word': 7, 'Length_guess': 4, 'Length_ten_points': 0, 'Frequency_guess': 3.367295829986474, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.07777777777777778, 'RunPosition_early_question': 1, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.True_}"
False,7,0,15,Power meter,0.00,"{'Gpr_confidence': -1.1095028500000002, 'Length_char': 74, 'Length_word': 15, 'Length_guess': 11, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 2, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.16444444444444445, 'RunPosition_early_question': 1, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,7,0,22,Wattmeter,0.00,"{'Gpr_confidence': -0.29561134751333334, 'Length_char': 119, 'Length_word': 22, 'Length_guess': 9, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.2644444444444444, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
True,7,1,7,Atomic clock,0.00,"{'Gpr_confidence': -0.053923247, 'Length_char': 160, 'Length_word': 29, 'Length_guess': 12, 'Length_ten_points': 0, 'Frequency_guess': 1.0986122886681098, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 2, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.35555555555555557, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.True_}"
False,7,1,14,Watt balance,0.00,"{'Gpr_confidence': -0.21033882333333334, 'Length_char': 201, 'Length_word': 36, 'Length_guess': 12, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 2, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.44666666666666666, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,7,1,20,Watt balance,0.00,"{'Gpr_confidence': -0.18235006433333334, 'Length_char': 230, 'Length_word': 42, 'Length_guess': 12, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 2, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.5111111111111111, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,7,1,25,Watt balance,0.00,"{'Gpr_confidence': -0.05690011586666666, 'Length_char': 262, 'Length_word': 47, 'Length_guess': 12, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 2, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.5822222222222222, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,7,2,8,Watt balance,0.00,"{'Gpr_confidence': -0.11643534233333334, 'Length_char': 306, 'Length_word': 55, 'Length_guess': 12, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 2, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.68, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,7,2,14,Electric Charge,0.00,"{'Gpr_confidence': -1.2381246, 'Length_char': 341, 'Length_word': 61, 'Length_guess': 15, 'Length_ten_points': 0, 'Frequency_guess': 3.091042453358316, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 2, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.7577777777777778, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
True,7,2,18,Magnetic moment,0.00,"{'Gpr_confidence': -0.12953304333333335, 'Length_char': 370, 'Length_word': 65, 'Length_guess': 15, 'Length_ten_points': 0, 'Frequency_guess': 2.302585092994046, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 2, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.8222222222222222, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.True_}"
True,7,2,20,Magnetic moment,0.00,"{'Gpr_confidence': -0.20182756999999998, 'Length_char': 385, 'Length_word': 67, 'Length_guess': 15, 'Length_ten_points': 0, 'Frequency_guess': 2.302585092994046, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 2, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.8555555555555555, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.True_}"
False,7,3,7,Watt balance,0.00,"{'Gpr_confidence': -0.10303805004333333, 'Length_char': 425, 'Length_word': 74, 'Length_guess': 12, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 2, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.9444444444444444, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,7,3,11,Watt balance,0.00,"{'Gpr_confidence': -0.10217975986666666, 'Length_char': 460, 'Length_word': 78, 'Length_guess': 12, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 2, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.0222222222222221, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
